API Number,True Vertical Depth,Latitude,Longitude,BO/ft,GOR,WOR,FirstProdDate,,,
4230134092,11191,31.81493,103.72137,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11193,31.81519,103.72136,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11194,31.81544,103.72134,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11196,31.8157,103.72133,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11197,31.81596,103.72133,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11199,31.81621,103.72132,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11200,31.81647,103.72131,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11201,31.81673,103.72131,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11201,31.81699,103.72131,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11200,31.81725,103.72131,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11200,31.8175,103.7213,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11200,31.81776,103.7213,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11200,31.81802,103.7213,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11200,31.81828,103.7213,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11197,31.81853,103.7213,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11193,31.81879,103.72129,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11189,31.81905,103.72129,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11188,31.8193,103.72129,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11187,31.81956,103.72128,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11189,31.81982,103.72128,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11192,31.82007,103.72127,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11194,31.82033,103.72127,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11196,31.82059,103.72127,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11197,31.82084,103.72127,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11197,31.8211,103.72127,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11196,31.82136,103.72126,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11196,31.82187,103.72122,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11196,31.82226,103.72119,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11195,31.82265,103.72117,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11195,31.8229,103.72119,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11194,31.82316,103.72123,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11190,31.82342,103.72127,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11185,31.82367,103.72129,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11181,31.82393,103.72131,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11180,31.82419,103.72131,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11181,31.82445,103.72131,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11181,31.8247,103.72131,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11180,31.82496,103.72131,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11179,31.82522,103.7213,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11179,31.82548,103.72129,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11180,31.82573,103.72128,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11182,31.82599,103.72127,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11184,31.82625,103.72127,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11185,31.8265,103.72126,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11186,31.82676,103.72126,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11186,31.82702,103.72125,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11184,31.82728,103.72124,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11180,31.82753,103.72123,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11177,31.82779,103.72122,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11174,31.82805,103.72122,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11173,31.8283,103.72121,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11172,31.82856,103.7212,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11171,31.82881,103.72119,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11171,31.82907,103.72119,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11170,31.82933,103.72118,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11169,31.82959,103.72117,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11168,31.82984,103.72117,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11167,31.8301,103.72117,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11165,31.83036,103.72116,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11165,31.83062,103.72116,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11166,31.83087,103.72117,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11165,31.83113,103.72117,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11163,31.83139,103.72118,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11163,31.83152,103.72118,#N/A,#N/A,#N/A,#N/A,,,
4230134092,11162,31.8317,103.72118,#N/A,#N/A,#N/A,#N/A,,,
4230134142,0,31.88453,103.66663,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,198,31.88453,103.66662,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,315,31.88453,103.66662,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,492,31.88453,103.66662,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,680,31.88452,103.66661,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,864,31.88451,103.6666,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,1045,31.88451,103.66659,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,1224,31.88452,103.66659,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,1402,31.88453,103.66659,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,1436,31.88453,103.6666,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,1580,31.88454,103.66661,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,1759,31.88454,103.6666,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,1936,31.88454,103.66655,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,2114,31.88455,103.66648,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,2290,31.88455,103.66641,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,2467,31.88456,103.66635,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,2645,31.88457,103.66628,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,2821,31.88458,103.6662,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,2998,31.8846,103.66612,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,3175,31.88462,103.66604,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,3353,31.88465,103.66596,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,3530,31.88467,103.6659,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,3708,31.88467,103.66583,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,3886,31.88468,103.66577,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,4062,31.88469,103.6657,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,4210,31.8847,103.66564,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,4330,31.8847,103.6656,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,4507,31.88471,103.66553,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,4684,31.88473,103.66546,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,4861,31.88475,103.66538,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,5038,31.88477,103.66531,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,5215,31.88478,103.66523,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,5392,31.88479,103.66516,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,5569,31.88479,103.66509,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,5747,31.8848,103.66502,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,5925,31.8848,103.66496,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,6102,31.88481,103.66489,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,6279,31.88481,103.66483,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,6458,31.88482,103.66478,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,6637,31.88482,103.66475,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,6814,31.88482,103.66471,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,6993,31.88482,103.66468,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,7172,31.88482,103.66465,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,7350,31.88481,103.66464,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,7529,31.88481,103.66465,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,7708,31.8848,103.66466,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,7886,31.88479,103.66466,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,8064,31.88478,103.66467,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,8243,31.88478,103.66469,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,8422,31.88477,103.6647,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,8600,31.88477,103.66472,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,8779,31.88476,103.66473,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,8957,31.88476,103.66474,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,9136,31.88475,103.66474,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,9315,31.88474,103.66474,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,9493,31.88473,103.66475,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,9672,31.88472,103.66476,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,9851,31.8847,103.66475,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,10029,31.88468,103.66475,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,10208,31.88466,103.66475,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,10385,31.88464,103.66476,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,10569,31.88462,103.66477,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,10747,31.8846,103.66478,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,10926,31.88458,103.66479,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11015,31.88456,103.6648,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11156,31.88453,103.6648,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11251,31.88452,103.66481,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11345,31.88449,103.66481,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11438,31.88443,103.66481,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11526,31.88433,103.6648,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11608,31.8842,103.6648,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11680,31.88403,103.6648,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11741,31.88383,103.66479,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11789,31.8836,103.66479,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11825,31.88336,103.6648,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11849,31.88311,103.6648,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11864,31.88285,103.66479,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11873,31.88259,103.66478,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11876,31.88233,103.66476,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11878,31.88207,103.66475,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11879,31.8818,103.66474,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11879,31.88155,103.66473,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11880,31.88129,103.66471,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11881,31.88103,103.66466,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11879,31.88077,103.66465,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11877,31.88051,103.66465,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11877,31.88024,103.66465,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11881,31.87998,103.66465,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11887,31.87972,103.66464,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11886,31.87946,103.66465,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11879,31.8792,103.66466,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11873,31.87894,103.66468,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11871,31.87868,103.6647,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11869,31.87837,103.66472,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11866,31.87811,103.66473,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11862,31.87785,103.66475,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11859,31.87759,103.66476,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11856,31.87733,103.66478,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11855,31.87707,103.66479,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11857,31.87681,103.6648,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11857,31.87655,103.6648,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11856,31.87629,103.66481,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11856,31.87602,103.66482,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11856,31.87576,103.66483,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11854,31.8755,103.66484,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11854,31.87524,103.66486,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11855,31.87498,103.66486,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11857,31.87472,103.66488,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11858,31.87446,103.66489,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11859,31.87419,103.66489,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11858,31.87393,103.6649,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11856,31.87367,103.66491,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11856,31.87341,103.66492,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11857,31.87315,103.66492,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11859,31.87289,103.66492,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11863,31.87263,103.66492,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11867,31.87236,103.66491,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11870,31.8721,103.6649,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11870,31.87184,103.66489,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11869,31.87158,103.66489,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11871,31.87132,103.66488,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11875,31.87106,103.66488,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11880,31.8708,103.66488,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11880,31.87054,103.66489,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11881,31.87028,103.6649,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11883,31.87002,103.66491,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11883,31.86976,103.66492,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11884,31.8695,103.66492,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11889,31.86924,103.66492,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11893,31.86898,103.66491,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11893,31.86872,103.66491,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11893,31.86846,103.6649,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11891,31.8682,103.66489,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11888,31.86794,103.66489,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11886,31.86768,103.66488,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11885,31.86742,103.66487,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11883,31.86716,103.66488,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11880,31.86691,103.66489,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11878,31.86665,103.6649,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11876,31.86639,103.66491,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11877,31.86613,103.66492,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11882,31.86587,103.66494,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11888,31.86561,103.66495,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11892,31.86535,103.66495,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11894,31.86509,103.66496,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11894,31.86483,103.66495,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11893,31.86457,103.66494,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11894,31.86431,103.66495,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11892,31.86405,103.66495,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11892,31.86379,103.66495,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11897,31.86352,103.66495,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11901,31.86326,103.66495,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11907,31.863,103.66496,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11913,31.86274,103.66497,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11917,31.86248,103.66497,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11918,31.86222,103.66498,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11919,31.86196,103.66498,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11923,31.8617,103.66498,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11927,31.86144,103.66498,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11928,31.86118,103.66498,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11928,31.86091,103.66497,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11926,31.86065,103.66496,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11925,31.86039,103.66496,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11928,31.86013,103.66496,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11923,31.85987,103.66497,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11913,31.85961,103.66499,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11914,31.85935,103.665,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11922,31.85909,103.66501,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11926,31.85883,103.66501,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11928,31.85857,103.66502,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11933,31.85831,103.66503,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11937,31.85805,103.66503,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11939,31.85779,103.66503,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11940,31.85753,103.66503,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11942,31.85726,103.66504,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11947,31.85701,103.66504,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11948,31.85674,103.66503,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11947,31.85648,103.66503,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11948,31.85622,103.66502,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11950,31.85596,103.66501,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11954,31.8557,103.665,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11961,31.85544,103.66498,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11970,31.85518,103.66496,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11972,31.85492,103.66494,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11972,31.85466,103.66492,77.31059872,4185.463659,3.395989975,2019,,,
4230134142,11973,31.85449,103.66491,77.31059872,4185.463659,3.395989975,2019,,,
4230135169,0,31.84158,103.75861,#N/A,#N/A,#N/A,#N/A,,,
4230135169,197,31.84158,103.75861,#N/A,#N/A,#N/A,#N/A,,,
4230135169,251,31.84159,103.75862,#N/A,#N/A,#N/A,#N/A,,,
4230135169,342,31.84159,103.75862,#N/A,#N/A,#N/A,#N/A,,,
4230135169,433,31.8416,103.75861,#N/A,#N/A,#N/A,#N/A,,,
4230135169,523,31.84162,103.7586,#N/A,#N/A,#N/A,#N/A,,,
4230135169,614,31.84164,103.75859,#N/A,#N/A,#N/A,#N/A,,,
4230135169,706,31.84167,103.75856,#N/A,#N/A,#N/A,#N/A,,,
4230135169,798,31.8417,103.75853,#N/A,#N/A,#N/A,#N/A,,,
4230135169,888,31.84172,103.75849,#N/A,#N/A,#N/A,#N/A,,,
4230135169,977,31.84174,103.75845,#N/A,#N/A,#N/A,#N/A,,,
4230135169,1106,31.84176,103.75839,#N/A,#N/A,#N/A,#N/A,,,
4230135169,1246,31.84178,103.75832,#N/A,#N/A,#N/A,#N/A,,,
4230135169,1336,31.84179,103.75826,#N/A,#N/A,#N/A,#N/A,,,
4230135169,1424,31.8418,103.75821,#N/A,#N/A,#N/A,#N/A,,,
4230135169,1513,31.84179,103.75815,#N/A,#N/A,#N/A,#N/A,,,
4230135169,1601,31.84176,103.75809,#N/A,#N/A,#N/A,#N/A,,,
4230135169,1689,31.84173,103.75803,#N/A,#N/A,#N/A,#N/A,,,
4230135169,1776,31.84169,103.75797,#N/A,#N/A,#N/A,#N/A,,,
4230135169,1951,31.84161,103.75786,#N/A,#N/A,#N/A,#N/A,,,
4230135169,2125,31.84152,103.75774,#N/A,#N/A,#N/A,#N/A,,,
4230135169,2299,31.84143,103.75761,#N/A,#N/A,#N/A,#N/A,,,
4230135169,2472,31.84135,103.75748,#N/A,#N/A,#N/A,#N/A,,,
4230135169,2646,31.84127,103.75735,#N/A,#N/A,#N/A,#N/A,,,
4230135169,2820,31.84119,103.75721,#N/A,#N/A,#N/A,#N/A,,,
4230135169,2993,31.84111,103.75707,#N/A,#N/A,#N/A,#N/A,,,
4230135169,3166,31.84103,103.75694,#N/A,#N/A,#N/A,#N/A,,,
4230135169,3342,31.84096,103.75682,#N/A,#N/A,#N/A,#N/A,,,
4230135169,3517,31.84089,103.75671,#N/A,#N/A,#N/A,#N/A,,,
4230135169,3641,31.84083,103.75663,#N/A,#N/A,#N/A,#N/A,,,
4230135169,3761,31.84078,103.75655,#N/A,#N/A,#N/A,#N/A,,,
4230135169,3938,31.8407,103.75644,#N/A,#N/A,#N/A,#N/A,,,
4230135169,4114,31.84064,103.75633,#N/A,#N/A,#N/A,#N/A,,,
4230135169,4290,31.84057,103.75622,#N/A,#N/A,#N/A,#N/A,,,
4230135169,4466,31.8405,103.75612,#N/A,#N/A,#N/A,#N/A,,,
4230135169,4642,31.84043,103.75602,#N/A,#N/A,#N/A,#N/A,,,
4230135169,4818,31.84036,103.75591,#N/A,#N/A,#N/A,#N/A,,,
4230135169,4995,31.8403,103.75582,#N/A,#N/A,#N/A,#N/A,,,
4230135169,5172,31.84024,103.75572,#N/A,#N/A,#N/A,#N/A,,,
4230135169,5350,31.84019,103.75563,#N/A,#N/A,#N/A,#N/A,,,
4230135169,5529,31.84015,103.75555,#N/A,#N/A,#N/A,#N/A,,,
4230135169,5708,31.8401,103.75549,#N/A,#N/A,#N/A,#N/A,,,
4230135169,5888,31.84006,103.75547,#N/A,#N/A,#N/A,#N/A,,,
4230135169,6068,31.84004,103.75546,#N/A,#N/A,#N/A,#N/A,,,
4230135169,6250,31.84004,103.75545,#N/A,#N/A,#N/A,#N/A,,,
4230135169,6431,31.84005,103.75546,#N/A,#N/A,#N/A,#N/A,,,
4230135169,6612,31.84006,103.75546,#N/A,#N/A,#N/A,#N/A,,,
4230135169,6793,31.84007,103.75547,#N/A,#N/A,#N/A,#N/A,,,
4230135169,6974,31.84007,103.75547,#N/A,#N/A,#N/A,#N/A,,,
4230135169,7154,31.84008,103.75548,#N/A,#N/A,#N/A,#N/A,,,
4230135169,7335,31.84009,103.75548,#N/A,#N/A,#N/A,#N/A,,,
4230135169,7516,31.84009,103.75548,#N/A,#N/A,#N/A,#N/A,,,
4230135169,7697,31.84009,103.75549,#N/A,#N/A,#N/A,#N/A,,,
4230135169,7878,31.84009,103.75549,#N/A,#N/A,#N/A,#N/A,,,
4230135169,8059,31.84009,103.7555,#N/A,#N/A,#N/A,#N/A,,,
4230135169,8240,31.84009,103.7555,#N/A,#N/A,#N/A,#N/A,,,
4230135169,8421,31.84011,103.75552,#N/A,#N/A,#N/A,#N/A,,,
4230135169,8601,31.84011,103.75555,#N/A,#N/A,#N/A,#N/A,,,
4230135169,8782,31.84012,103.75558,#N/A,#N/A,#N/A,#N/A,,,
4230135169,8963,31.84012,103.75558,#N/A,#N/A,#N/A,#N/A,,,
4230135169,9144,31.84013,103.75558,#N/A,#N/A,#N/A,#N/A,,,
4230135169,9325,31.84014,103.75558,#N/A,#N/A,#N/A,#N/A,,,
4230135169,9506,31.84015,103.75559,#N/A,#N/A,#N/A,#N/A,,,
4230135169,9687,31.84015,103.75558,#N/A,#N/A,#N/A,#N/A,,,
4230135169,9868,31.84014,103.75557,#N/A,#N/A,#N/A,#N/A,,,
4230135169,10049,31.84014,103.75557,#N/A,#N/A,#N/A,#N/A,,,
4230135169,10230,31.84015,103.75558,#N/A,#N/A,#N/A,#N/A,,,
4230135169,10320,31.84015,103.75559,#N/A,#N/A,#N/A,#N/A,,,
4230135169,10488,31.84016,103.7556,#N/A,#N/A,#N/A,#N/A,,,
4230135169,10577,31.84018,103.7556,#N/A,#N/A,#N/A,#N/A,,,
4230135169,10664,31.84025,103.75558,#N/A,#N/A,#N/A,#N/A,,,
4230135169,10744,31.84036,103.75554,#N/A,#N/A,#N/A,#N/A,,,
4230135169,10819,31.84049,103.75548,#N/A,#N/A,#N/A,#N/A,,,
4230135169,10885,31.84065,103.75544,#N/A,#N/A,#N/A,#N/A,,,
4230135169,10941,31.84085,103.75541,#N/A,#N/A,#N/A,#N/A,,,
4230135169,10988,31.84106,103.75542,#N/A,#N/A,#N/A,#N/A,,,
4230135169,11024,31.84129,103.75544,#N/A,#N/A,#N/A,#N/A,,,
4230135169,11045,31.84153,103.75546,#N/A,#N/A,#N/A,#N/A,,,
4230135169,11048,31.84161,103.75547,#N/A,#N/A,#N/A,#N/A,,,
4230135169,11047,31.84186,103.75548,#N/A,#N/A,#N/A,#N/A,,,
4230135169,11044,31.84211,103.75549,#N/A,#N/A,#N/A,#N/A,,,
4230135169,11042,31.84236,103.75549,#N/A,#N/A,#N/A,#N/A,,,
4230135169,11039,31.8426,103.75547,#N/A,#N/A,#N/A,#N/A,,,
4230135169,11039,31.84285,103.75545,#N/A,#N/A,#N/A,#N/A,,,
4230135169,11041,31.8431,103.75543,#N/A,#N/A,#N/A,#N/A,,,
